gamename,metacritic,reccount,IsFree,PCRECs,Price
Semispheres,0,0,False,True,0.0
About Elise,0,0,True,True,0.0
GraveRun,0,0,False,True,8.99
The Body VR,0,0,True,True,0.0
Big Buck Hunter Arcade,0,0,False,True,0.0
Pro Evolution Soccer 2017,69,1057,False,True,39.99
eMedia Piano and Keyboard Method,0,0,False,True,49.99
Final Days,0,0,False,True,0.0
Dungetris,0,0,False,True,0.0
ROKH,0,0,False,True,0.0
Lithium: Inmate 39,0,0,False,True,0.0
StreetCraft,0,0,False,True,0.0
Diorama Battle of NINJA Xu Ni 3DShi Jie  Ren Zhe Zhi Zhan,0,0,False,True,6.99
DoDonPachi Resurrection,0,0,False,True,0.0
PRICE,0,854,True,True,0.0
SHOCK TROOPERS 2nd Squad,0,0,False,True,7.99
Deceit,0,0,False,True,0.0
Half-Life: A Place in the West,0,0,True,True,0.0
Stash: No Loot Left Behind,0,0,False,True,14.99
The Sandbox Evolution - Craft a 2D Pixel Universe!,0,0,False,True,0.0
Dead Army - Radio Frequency,0,0,False,True,0.0
GRAVEN The Purple Moon Prophecy,0,0,False,True,0.0
Ancient Go,0,0,False,True,4.99
Pandum online,0,0,True,True,0.0
Duke Grabowski Mighty Swashbuckler,0,0,False,True,0.0
Stop The Earth Im Getting Off,0,0,False,True,0.0
Dungeons & Darkness,0,0,False,True,0.0
24 HOURS,0,0,False,True,2.99
Berserk: The Cataclysm,0,0,True,True,0.0
Meadow,0,0,False,True,0.0
Infinite Air with Mark McMorris,0,0,False,True,0.0
Spellforge,0,0,False,True,0.0
Tentacult!,0,0,False,True,0.99
Astroflux,0,0,True,True,0.0
Conga Master,0,0,False,True,9.99
Demon Truck,0,0,False,True,4.99
Thunder Gun: Revenge of the Mutants,0,0,False,True,9.99
Hearts Medicine - Time to Heal,0,0,False,True,12.99
Barrow Hill: Curse of the Ancient Circle,0,0,False,True,7.99
The Divine Paradox,0,0,False,True,6.99
BowMage,0,0,False,True,9.99
Minotaur,0,0,False,True,0.0
Sumeru,0,0,False,True,6.99
Crazy Fun - FootRock,0,0,False,True,0.0
Recursed,0,0,False,True,0.0
Mushroom Crusher Extreme,0,0,False,True,0.0
Inklings,0,0,False,True,0.0
Ortus Arena,0,0,False,True,0.0
Fourtex Jugo,0,0,False,True,0.0
Autumn Park Mini Golf,0,0,False,True,0.99
Laser Lasso BALL,0,0,False,True,3.99
Gunnihilation,0,0,False,True,14.99
Slider Quest,0,0,False,True,9.99
Sentry Knight Tactics,0,0,False,True,0.0
Hospitalize,0,0,False,True,15.99
Fall of Freya (Alpha 1),0,0,False,True,0.0
Saving Harmony,0,0,False,True,4.99
Patterna,0,0,False,True,0.0
Manual Samuel,0,0,False,True,0.0
SHENZHEN I/O,0,0,False,True,0.0
Along the Edge,0,0,False,True,0.0
The Unwelcomed,0,0,False,True,0.0
Secrets of Me,0,0,False,True,0.0
Ballanced,0,0,False,True,4.99
RollerForce,0,0,False,True,4.99
Unfazed,0,0,False,True,9.99
Wheels of Aurelia,0,0,False,True,9.99
Rollout,0,0,True,True,0.0
Riding Club Championships,0,0,True,True,0.0
BattleTime,0,0,False,True,0.0
DEXED,0,0,False,True,9.99
Shotgun Raiders,0,0,False,True,9.99
Soccer Manager 2017,0,135,True,True,0.0
Unaided: 1939,0,0,False,True,0.0
Ship It,0,0,False,True,0.0
Gal*Gun: Double Peace,0,0,False,True,39.99
Showdown Adventure,0,0,False,True,2.99
Retro Football Boss,0,0,False,True,11.99
CHEXS,0,0,False,True,7.99
Make America Great Again,0,0,False,True,4.99
Rescue Bear Operation,0,0,True,True,0.0
Schacht,0,0,False,True,0.0
Agenda,0,0,False,True,9.99
Tyrfing Cycle,0,0,False,True,0.0
So Many Cubes,0,0,False,True,0.0
Madrobot X,0,0,False,True,0.99
Maximum Archery The Game,0,0,False,True,0.0
Turbo Pug DX,0,0,False,True,0.99
Friday Night Bullet Arena,0,0,False,True,0.0
Desperate Times,0,0,False,True,0.0
Legends of Time,0,0,False,True,4.99
Ellipsis,0,0,False,True,0.0
Satellite Command,0,0,False,True,0.0
Best in Show Solitaire,0,0,False,True,0.0
Eldritch Hunter,0,0,False,True,0.0
Make America Great Again: The Trump Presidency,0,0,False,True,2.99
Invention 2,0,183,False,True,0.99
Straimium Immortaly,0,0,False,True,0.0
Gerty - Robots In Love,0,0,False,True,0.0
Omega Reaction,0,0,False,True,0.0
Alchemic Jousts,0,0,False,True,0.0
Oniris Basket VR,0,0,False,True,3.99
Soundboxing,0,0,False,True,0.0
POLYCRUSHER,0,0,False,True,0.0
Balls! Virtual Reality Cricket,0,0,False,True,0.0
Drop Out 0,0,0,False,True,5.99
A dead worlds dream,0,0,True,True,0.0
CRANGA!: Harbor Frenzy,0,0,False,True,0.0
City VR,0,0,False,True,14.99
Ahros: One Warrior Chronicle,0,0,False,True,0.0
Dead End Junction,0,0,False,True,8.99
Seventh Knight PC Security + Gaming Accelerator 2,0,0,False,True,59.99
DUSK,0,0,False,True,0.0
Social Interaction Trainer,0,0,False,True,0.0
TwinForce,0,0,False,True,4.99
Thrills & Chills - Roller Coasters,0,0,False,True,4.99
Underworld Dungeon,0,0,False,True,0.0
Tribocalypse VR,0,0,False,True,6.99
It Comes Around - A Kinetic Novel,0,0,False,True,0.0
Gaming Accelerator 2,0,0,False,True,29.99
Pong It! VR,0,0,False,True,4.99
Barrow Hill: The Dark Path,0,0,False,True,14.99
True or False,0,770,True,True,0.0
Serial Cleaner,0,0,False,True,0.0
Quick Draw,0,0,False,True,4.99
Carries Order Up!,0,0,False,True,2.99
SnookerWorld-Best online multiplayer snooker game!,0,0,True,True,0.0
PSYCHO-PASS: Mandatory Happiness,0,0,False,True,0.0
Princess Maker 2 Refine,0,0,False,True,19.99
Planet Smasher,0,0,False,True,3.99
Virtual Race Car Engineer 2017,0,0,False,True,29.99
Sweet Volley High,0,0,False,True,0.0
Salmon Ninja,0,0,False,True,0.0
TileDynasty FPS Arena,0,0,False,True,0.0
Fatehaven,0,0,False,True,3.99
Samurai of Hyuga,0,0,False,True,3.99
Samurai of Hyuga Book 2,0,0,False,True,5.99
Ceggtcher VR,0,0,False,True,4.99
Bitslap,0,0,False,True,6.99
League Of Guessing,0,0,True,True,0.0
Helmet Heroes,0,0,True,True,0.0
Artisan: Going Home Again,0,0,False,True,9.99
SLIVER.tv,0,0,True,True,0.0
Kings under the hill,0,0,False,True,4.99
Samplitude Music Studio Steam Edition,0,0,False,True,99.99
Candy Kingdom VR,0,0,False,True,14.99
What Would You Do?,0,0,False,True,0.0
Six Feet Under,0,0,True,True,0.0
Hardware Engineering,0,0,False,True,0.0
Birthdays the Beginning,0,0,False,True,0.0
Slashy Hero,0,0,False,True,0.0
Awesome Obstacle Challenge,0,0,False,True,7.99
The Elder Scrolls(r) Online: Gold Edition,0,0,False,True,59.99
The Wild Eight,0,0,False,True,0.0
GEARGUNS - Tank offensive,0,0,False,True,7.99
OZCore: MMO Engine,0,0,True,True,0.0
Deep Below,0,0,True,True,0.0
Higurashi When They Cry - Ch.4 Himatsubushi,0,0,False,True,0.0
8infinity,0,0,False,True,0.99
PitchFork,0,0,False,True,0.0
Armies of Riddle CCG Fantasy Battle Card Game,0,0,False,True,0.0
Cmoar VR Cinema,0,0,False,True,0.0
VilleTown,0,0,False,True,5.99
Grave VR,0,0,False,True,0.0
Escape Station,0,0,False,True,6.99
Lepofrenia,0,0,False,True,0.0
Life Beetle,0,0,False,True,0.0
EM: Shader Attack,0,0,False,True,0.0
The Legions of Rome,0,0,False,True,2.99
Platro,0,0,False,True,0.0
Containment Initiative,0,0,False,True,6.99
Bus Tycoon ND (Night and Day),0,0,False,True,2.99
Yankais Triangle,0,0,False,True,0.0
Merger 3D,0,0,False,True,0.0
Just Hero,0,0,False,True,0.0
Cranium Conundrum,0,0,False,True,5.99
War Cube,0,0,False,True,1.99
Lifestream - A Haunting Text Adventure,0,0,False,True,2.99
Shop-n-Spree: Shopping Paradise,0,0,False,True,6.99
Grim Tales: The Bride Collectors Edition,0,0,False,True,12.99
Nevertales: Shattered Image Collectors Edition,0,0,False,True,12.99
Farm Tribe 2,0,0,False,True,6.99
Spa Mania 2,0,0,False,True,0.0
Mystery Trackers: The Void Collectors Edition,0,0,False,True,0.0
Gladiator Trainer,0,0,False,True,0.0
Eternal Return,0,0,False,True,0.0
Night Forest,0,0,False,True,0.0
Lost In Woods 2,0,0,False,True,3.99
Tracks of Triumph: Summertime,0,0,False,True,3.99
NEON Ultra,0,0,False,True,0.0
Turbo Pug 3D,0,0,False,True,1.99
Spin Rush,0,0,False,True,0.99
Francois BOUILLE,0,0,False,True,4.99
Proxy - Ultimate Hacker,0,0,False,True,0.0
Golf Pro VR,0,0,False,True,19.99
Blanco,0,0,False,True,0.0
Bad ass babes,0,0,False,True,9.99
Omni Link,0,0,False,True,0.0
Robot Incursion,0,0,False,True,19.99
TEOT - The End OF Tomorrow,0,0,False,True,0.0
I Know a Tale,0,0,False,True,0.99
Chopper: Lethal darkness,0,0,False,True,4.99
Kyurinagas Revenge,0,0,True,True,0.0
The Bellows: VR Demo,0,0,True,True,0.0
Disturbed,0,0,True,True,0.0
Beyond Power VR,0,0,False,True,0.0
ShowdownVR,0,0,False,True,14.99
Akuto: Mad World,0,0,False,True,0.0
Pixel-Warfare: Pro,0,0,False,True,4.99
The Planet of the Vicious Creatures,0,0,False,True,0.0
Requiescence,0,0,False,True,9.99
Warlocks Tower,0,0,False,True,0.0
Slayaway Camp,0,0,False,True,0.0
S#arp Shooter,0,0,False,True,0.0
The Rosefinch Curse(Nings Wing 1),0,0,False,True,6.99
Aegis,0,0,False,True,0.0
mr.President Prologue Episode,0,0,False,True,0.99
Bubble Jungle (r) Super Chameleon Platformer World,0,0,False,True,4.99
Solitaire Royale,0,0,True,True,0.0
Spareware,0,0,False,True,0.0
Haydee,0,146,False,True,14.99
Archimedes,0,0,False,True,0.0
Soulblight,0,0,False,True,0.0
The Tower - Fantogame,0,0,False,True,4.99
Battles of Norghan,0,0,False,True,9.99
HEBEREKE!: March! Red Army Girls Brigade,0,0,True,True,0.0
ShapeRockets,0,0,False,True,0.0
8-Bit Invaders!,0,0,False,True,0.0
Rubek,0,0,False,True,0.0
Wheres My What?,0,0,False,True,4.99
Guardians Oath,0,0,False,True,0.0
Carton,0,0,False,True,0.0
Bloody Walls,0,0,True,True,0.0
VR Photo Viewer,0,0,False,True,9.99
Egg Time,0,0,True,True,0.0
Dream Dealer,0,0,False,True,0.0
The Walk,0,0,False,True,4.99
Finque,0,0,False,True,1.99
Iron Fish,0,0,False,True,0.0
Dark Parables: The Thief and the Tinderbox Collectors Edition,0,0,False,True,13.99
League of Light: Dark Omens Collectors Edition,0,0,False,True,0.0
Haunted Legends: The Queen of Spades Collectors Edition,0,0,False,True,0.0
Shut Eye,0,0,False,True,0.0
Captivity,0,0,False,True,0.0
Zia and the goddesses of magic,0,0,False,True,5.99
The Cube Hotel(Nings Wing 2),0,0,False,True,2.99
VoxreD,0,0,False,True,0.0
Think To Die,0,0,True,True,0.0
Torch Cave 2,0,0,False,True,3.99
Zombie Defense,0,0,True,True,0.0
EggK47,0,0,False,True,0.0
Multimirror,0,0,False,True,0.0
Offroad: VR,0,0,False,True,0.0
Dont open the doors!,0,0,False,True,0.0
Defense of Egypt: Cleopatra Mission,0,0,False,True,0.0
Measurement Problem,0,0,False,True,9.99
EXIT,0,0,False,True,0.0
Space Journey,0,0,False,True,0.0
Sundered,0,0,False,True,0.0
Hacker Series,0,0,False,True,0.0
Brawlout,0,0,False,True,0.0
Arctic Trucker Simulator,0,0,False,True,9.99
Tooth and Tail,0,0,False,True,0.0
Sid Meiers Civilization(r) VI,94,7201,False,True,59.99
Redirection,0,0,False,True,7.99
Xanadu Next,0,0,False,True,0.0
Conarium,0,0,False,True,0.0
Oh My Gore!,0,0,False,True,9.99
Dont Knock Twice,0,0,False,True,0.0
Wanted Corp.,0,0,False,True,0.0
Tales of Cosmos,0,0,False,True,14.99
Faceted Flight,0,0,False,True,6.99
Mafia III,61,13524,False,True,59.99
Snake Cubed,0,0,False,True,4.99
Culina: Hands in the Kitchen,0,0,False,True,0.0
MYTH - All Ages version,0,0,False,True,0.0
Hired Ops,0,405,False,True,9.99
Herald: An Interactive Period Drama,0,0,False,True,0.0
The Beard in the Mirror,0,0,False,True,11.99
Memorys Dogma CODE:01,0,0,False,True,0.0
Nova Blitz,0,0,True,True,0.0
Chicka Wars | Chicken Meat,0,0,False,True,1.99
Endless Space(r) 2,0,446,False,True,29.99
Take Command - 2nd Manassas,0,0,False,True,0.0
Stellar Overload,0,168,False,True,19.99
Rescue Love Revenge,0,0,False,True,0.0
Guided Meditation VR,0,0,False,True,14.99
Business Tour,0,0,True,True,0.0
Clustertruck,77,1231,False,True,14.99
AGP::Epica,0,0,False,True,0.0
Undead Blackout,0,0,False,True,0.0
Eagle Flight,73,0,False,True,0.0
The Stanford Ocean Acidification Experience,0,0,True,True,0.0
Ginger: Beyond the Crystal,0,0,False,True,14.99
Criminal Girls: Invite Only,0,0,False,True,0.0
Heros Song(tm),0,0,False,True,0.0
Bugspeed Collider,0,0,False,True,4.99
Tales,0,0,False,True,0.0
Subsistence,0,0,False,True,13.99
Draw Slasher,0,0,False,True,5.99
Rogue Singularity,0,0,False,True,14.99
The Little Acre,0,0,False,True,0.0
Miner Meltdown,0,0,False,True,0.0
WinKings,0,0,False,True,0.0
Blockpocalypse,0,0,False,True,9.99
The Whisperer in Darkness,0,0,False,True,2.99
Heroes of the Seven Seas VR,0,0,False,True,12.99
Space Battle Core,0,0,False,True,0.0
A House of Many Doors,0,0,False,True,0.0
BLUE REVOLVER,0,0,False,True,14.99
Clouds & Sheep 2,0,0,False,True,9.99
World of Tanks Blitz,0,0,True,True,0.0
The Stargazers,0,0,False,True,0.0
Happy Critters,0,0,False,True,6.99
Infinite Minigolf,0,0,False,True,14.99
LYDIA: SWEET DREAMS,0,0,False,True,9.99
Bad Caterpillar,0,0,False,True,0.99
Manekis Curse,0,0,True,True,0.0
DinoOps,0,0,False,True,1.99
SPLIT BULLET,0,0,False,True,0.0
Trucker,0,0,False,True,1.99
Trillion: God of Destruction,0,0,False,True,0.0
Spellstone,0,0,True,True,0.0
Shadowverse,0,0,True,True,0.0
Secrets of Magic: The Book of Spells,0,0,False,True,6.99
Dashing Dinos,0,0,False,True,0.0
Shift Orb,0,0,False,True,0.0
High Octane Drift,0,698,True,True,0.0
Political Animals,0,0,False,True,0.0
Winning Putt,0,0,True,True,0.0
Ghost Town Mine Ride & Shootin Gallery,0,0,False,True,0.0
Bearslayer,0,0,False,True,0.0
Hindenburg VR,0,0,False,True,12.99
Allumette,0,139,True,True,0.0
SteamDolls VR,0,0,False,True,0.0
Beglitched,0,0,False,True,9.99
Pre-Civilization Egypt,0,162,False,True,8.99
Runeyana,0,0,False,True,7.99
The Melody of Grisaia,0,0,False,True,0.0
ARAYA,0,0,False,True,0.0
Hide & Spook: The Haunted Alchemist,0,0,True,True,0.0
Starship Titanic,0,0,False,True,0.0
Off-Peak,0,0,True,True,0.0
Rescuties! VR,0,0,False,True,14.99
Bambino Rally 3,0,0,False,True,0.0
Birdsketball,0,0,False,True,4.99
Versus Game,0,0,False,True,0.0
Space Jammers,0,0,False,True,0.0
CyberLink ActionDirector 2,0,0,False,True,49.99
Death Squared,0,0,False,True,0.0
Sombrero: Spaghetti Western Mayhem,0,0,False,True,0.0
Dorke and Ymp,0,0,False,True,4.99
Ashbourne,0,0,False,True,0.0
Slightly Magic - 8bit Legacy Edition,0,0,False,True,5.99
Yomawari: Night Alone,0,0,False,True,19.99
Hide and Shriek,0,0,False,True,5.99
GameCaptr - App-controlled recording & streaming,0,0,False,True,24.99
Stable Orbit,0,0,False,True,14.99
Adam Wolfe,0,0,False,True,5.99
Alveari,0,0,False,True,14.99
Campaign Clicker,0,193,True,True,0.0
Townsmen,0,0,False,True,0.0
Pirate Pop Plus,0,0,False,True,0.0
Hat Trick Header,0,0,False,True,9.99
Taxi,0,0,False,True,1.99
Astral Heroes,0,0,True,True,0.0
Minion Masters,0,0,False,True,0.0
The Golf Club VR,0,0,False,True,24.99
Control Craft 3,0,0,False,True,0.0
Glow,0,0,False,True,4.99
Veterans Online,0,0,True,True,0.0
Wild Romance,0,0,False,True,8.99
City Car Driving,0,0,False,True,0.0
Green Ranch,0,0,False,True,5.99
Overdriven Reloaded,0,0,False,True,8.99
True Love ~Confide to the Maple~,0,236,False,True,11.99
Senza Peso,0,0,True,True,0.0
The Challenge,0,0,False,True,10.99
MegaTagmension Blanc + Neptune VS Zombies (Neptunia),0,422,False,True,29.99
Golden Krone Hotel,0,0,False,True,4.99
Shards of Azuria,0,0,False,True,4.99
In The Shadow Of The Truth,0,0,False,True,4.99
The Shrouded Isle,0,0,False,True,0.0
Lost Socks: Naughty Brothers,0,0,False,True,9.99
Rogue Islands,0,0,False,True,0.0
Avalon: The Journey Begins,0,0,False,True,0.0
Kisaragi no Hougyoku,0,0,False,True,3.99
White Noise 2,0,0,False,True,0.0
Sword of Fireheart - The Awakening Element,0,0,False,True,0.0
INVASION!,0,0,True,True,0.0
The Cooking Game,0,0,False,True,9.99
Detective Hayseed - Hollywood,0,0,False,True,14.99
Fables from the Den,0,0,False,True,0.0
Ghost Pursuit VR,0,0,False,True,9.99
Stream Buddy,0,0,False,True,4.99
Anyland,0,0,False,True,11.99
Trimmer Tycoon,0,0,True,True,0.0
Shadows of Adam,0,0,False,True,0.0
Mr.President!,0,386,False,True,4.99
The Superfluous,0,0,False,True,0.0
Treasure of a Blizzard,0,0,False,True,14.99
Draconic Order VR,0,0,False,True,0.0
Scrap Garden - The Day Before,0,441,True,True,0.0
Deus Ex Machina Game of the Year 30th Anniversary Collectors Edition,0,0,False,True,4.99
To The Top,0,0,False,True,0.0
Mech Ace Combat - Trainer Edition,0,0,False,True,0.0
PostCollapse,0,0,False,True,5.99
Super Grav,0,0,False,True,0.0
Conflict of Heroes: Awakening the Bear,0,0,False,True,29.99
D: The Game,0,0,False,True,0.0
Eventide 2: The Sorcerers Mirror,0,0,False,True,9.99
The Shape Of Heart,0,0,False,True,2.99
Graveyard Shift,0,0,False,True,2.99
CrossWorlds: Escape,0,0,False,True,14.99
Malavision(r): The Origin,0,0,False,True,9.99
World of Golf,0,0,False,True,14.99
Gravity Shot,0,0,False,True,0.0
Nakiti Generations,0,0,False,True,0.0
the research facility NO.507,0,0,False,True,0.0
Avalon Legends Solitaire 2,0,0,False,True,9.99
Streets of Rogue,0,0,False,True,0.0
The Tower: Last Stand,0,0,False,True,0.0
Aviators,0,0,False,True,0.0
ALICE VR,0,0,False,True,0.0
Intralism,0,0,False,True,0.0
Hunger Dungeon,0,622,True,True,0.0
3dSunshine,0,0,True,True,0.0
LUXIS,0,0,False,True,0.0
PooShooter: Toilet Invaders,0,0,True,True,0.0
Hate Free Heroes,0,0,False,True,0.0
BitMaster,0,0,False,True,0.99
Resfort,0,0,False,True,0.0
Super Hop N Bop ULTRA,0,0,False,True,1.99
Snowday,0,0,False,True,0.0
Candy Thieves - Tale of Gnomes,0,0,False,True,2.99
Skynet Rising : Portal to the Past,0,0,False,True,14.99
DYSTORIA,0,0,False,True,0.0
My Summer Car,0,423,False,True,14.99
Cards of Chaos,0,0,False,True,0.0
Rebound,0,0,False,True,0.0
Chimpact 1 - Chucks Adventure,0,0,False,True,0.0
Accounting,0,570,True,True,0.0
Zone4,0,0,True,True,0.0
Lone Leader,0,0,False,True,0.0
Flying Pengy,0,0,False,True,0.0
Climbey,0,0,False,True,9.99
LUMEN,0,0,False,True,4.99
Drive on Moscow,0,0,False,True,0.0
Strikers Edge,0,0,False,True,0.0
Kokurase - Episode 1,0,0,True,True,0.0
Zombie Birds First Encounter Halloween,0,0,False,True,6.99
King Machine,0,0,False,True,0.0
Another Brick in the Mall,0,0,False,True,0.0
bOllO,0,0,False,True,0.99
Sakura Space,0,0,False,True,9.99
Subterra,0,0,False,True,0.0
Lop Nor Zombie VR (HTC Vive),0,0,False,True,2.99
RPG Maker VX,0,0,False,True,39.99
Hello Neighbor,0,0,False,True,0.0
Bullet Sorrow VR,0,0,False,True,0.0
Loading Human: Chapter 1,0,0,False,True,39.99
The Fishing Club 3D,0,0,True,True,0.0
How To Make Your Grandpa Happy,0,0,True,True,0.0
Polywings,0,0,False,True,4.99
Ghostlords,0,0,False,True,0.0
Unforgiven: Missing Memories - Childs Play,0,0,False,True,0.0
Airship Commander,0,0,False,True,9.99
Tank Universal 2,0,0,False,True,11.99
Mahjong World Contest,0,0,False,True,5.99
Alices Patchworks 2,0,0,False,True,5.99
zTime (Danger Noodles!),0,0,False,True,4.99
Unruly Ghouls,0,0,False,True,9.99
Wonder Boy Returns,0,0,False,True,14.99
Atomic Butcher: Homo Metabolicus,0,0,False,True,12.99
Yore VR,0,0,False,True,19.99
BANG BANG BANG!,0,0,False,True,0.0
Galaxy of Trian,0,0,False,True,9.99
Gobernators (Parodia politica peruana),0,0,True,True,0.0
Moonlit Mayhem(tm),0,0,False,True,4.99
Deisim,0,0,False,True,0.0
Doorways: Old Prototype,0,0,True,True,0.0
Project Fire,0,0,True,True,0.0
The Hateful Dead,0,0,False,True,0.0
Boxing Saga,0,0,False,True,4.99
hack_me,0,0,False,True,0.0
A Day in the Woods,0,0,False,True,0.0
Janken Cards,0,0,False,True,4.99
DOPAMINE,0,0,False,True,3.99
Crown Champion: Legends of the Arena,0,0,False,True,3.99
Russian SuperHero Dead Ivan,0,0,False,True,0.99
Divergence: Year Zero,0,0,False,True,29.99
Destroyer,0,0,False,True,9.99
Solitaire Beach Season,0,0,False,True,5.99
Carpe Deal Em,0,0,False,True,4.99
VEGAS Pro 14 Edit Steam Edition,0,137,False,True,399.0
Soulless: Ray Of Hope,0,0,False,True,9.99
Elems,0,0,False,True,0.0
Cerdocornio,0,0,False,True,0.99
Shu,0,0,False,True,11.99
Twixel,0,0,False,True,0.0
Nekuia,0,0,False,True,0.0
Basketball Babe,0,0,False,True,19.99
Fine China,0,0,False,True,0.99
Retaliation Path of Rome,0,0,False,True,0.0
Violet Haunted,0,0,False,True,1.0
Awkward Dimensions Redux,0,352,True,True,0.0
Lazerbait,0,0,True,True,0.0
Creature Clicker - Capture Train Ascend!,0,0,False,True,0.0
Crazy Sapper 3D,0,0,False,True,0.0
ALONE? - VR,0,0,False,True,14.99
Thread Studio,0,0,True,True,0.0
The Rabbit Hole,0,0,False,True,3.99
Game Character Hub: Portfolio Edition,0,0,False,True,0.0
ColecoVision Flashback,0,0,False,True,19.99
12 orbits,0,0,False,True,1.99
reconquest,0,0,False,True,0.0
VR The Diner Duo,0,0,False,True,0.0
Eve of Destruction - REDUX,0,0,False,True,19.99
Blameless,0,1219,True,True,0.0
STEAM HAMMER,0,0,False,True,0.0
Rogues or Heroes,0,0,False,True,4.99
Grave Matters,0,0,False,True,0.0
Sophies Guardian,0,0,False,True,8.99
emoj.io,0,114,True,True,0.0
Tower 57,0,0,False,True,0.0
Far Beyond: A space odyssey,0,0,False,True,0.0
AIRHEART - Tales of broken Wings,0,0,False,True,14.99
Beneath The Cherry Trees / Ying noShu noXia niha,0,0,True,True,0.0
Max Stern,0,0,False,True,4.99
The Art of Fight | 4vs4 Fast-Paced FPS,0,131,False,True,29.99
Golden Swords,0,0,False,True,0.0
Polygod,0,0,False,True,9.99
Hidden Dimensions 3,0,0,True,True,0.0
Corona Blossom Vol. 2 The Truth From Beyond,0,0,False,True,0.0
Bad Sector HDD,0,0,False,True,0.99
Dungeon Rats,0,0,False,True,0.0
The Miners,0,0,False,True,5.99
Rusty Lake: Roots,0,118,False,True,2.99
Lethal VR,0,0,False,True,0.0
Dark Train,0,0,False,True,14.99
Sweet Candy Mahjong,0,0,False,True,4.99
Exteria,0,0,False,True,0.0
Crazy Flies,0,0,False,True,3.99
Civil War: 1862,0,0,False,True,9.99
Hoyle Official Casino Games,0,0,False,True,19.99
Haunted Hotel,0,0,False,True,6.99
PuppetShow(tm): Mystery of Joyville,0,0,False,True,6.99
Phantasmat: Crucible Peak Collectors Edition,0,0,False,True,12.99
VCB: Why City,0,0,False,True,0.0
Wild Arena,0,0,False,True,3.99
Zup!,0,1156,False,True,0.99
STARUSHKO LUB,0,0,False,True,0.99
The Writer: A Change Of Identity,0,0,False,True,2.99
Atonement 2: Ruptured by Despair,0,0,False,True,5.99
ReBoot,0,0,False,True,2.99
Battle Tank Armada,0,0,False,True,4.99
Scary Humans,0,0,False,True,0.0
Fast Action Hero,0,0,False,True,11.99
Ultimate Solid,0,0,False,True,0.0
MegaRats,0,0,False,True,0.0
Quell 4D,0,0,False,True,19.99
Cursed Castilla (Maldita Castilla EX),0,0,False,True,11.99
Arcade Artist,0,0,False,True,8.99
Let Hawaii Happen VR,0,0,True,True,0.0
Paradise Island VR,0,0,False,True,4.99
Tiger Knight: Empire War,0,439,True,True,0.0
Survival Kingdom,0,0,False,True,2.99
Pixvana SPIN Technology Preview,0,0,True,True,0.0
Tornuffalo,0,0,False,True,0.99
Icity - a Flight Sim ... and a City Builder,0,0,False,True,18.99
The Rise of Captain Longbeard,0,0,False,True,19.99
Super Ninja Hero VR,0,0,False,True,0.0
Pen Island VR,0,0,False,True,7.99
BUSTED!,0,0,False,True,4.99
Fire in the Goal,0,0,False,True,0.0
Climbtime,0,0,True,True,0.0
Chunky Orbits,0,0,False,True,1.99
Save Home,0,0,False,True,8.99
Super Happy Singh,0,0,False,True,3.99
Asteroid Blaster VR,0,0,False,True,9.99
Breathing Fear,0,0,False,True,2.99
CapitalShip VR,0,0,False,True,7.99
WAR7,0,0,True,True,0.0
A Fear Of Heights And Other Things,0,0,False,True,0.99
Porno Studio Tycoon,0,0,False,True,19.69
Nidhogg 2,0,0,False,True,0.0
Unforgiving Trials: The Space Crusade,0,0,False,True,0.99
Meow-Jong,0,0,False,True,0.0
Cards of Cthulhu,0,0,False,True,4.99
Please State Your Name : A VR Animated Film,0,0,True,True,0.0
Siege Hammer,0,0,False,True,0.0
The Space Garden,0,0,False,True,4.99
Endless Room,0,0,False,True,1.99
Shining Plume,0,0,False,True,1.99
The Revenge of Johnny Bonasera,0,0,False,True,0.0
Magnetized,0,0,False,True,2.99
Marlene,0,0,False,True,11.99
Maze Sounds,0,0,False,True,4.99
Miniature - The Story Puzzle,0,0,False,True,7.99
BoomTown! Deluxe,0,0,False,True,5.99
FILE 9,0,0,False,True,14.99
Redie,0,0,False,True,0.0
Bric - The Casual Indie Game,0,0,False,True,1.99
Die for the Empire,0,0,False,True,4.99
Shuffle!,0,0,False,True,0.0
Digimon Masters Online,0,0,True,True,0.0
Existence speed,0,0,False,True,0.9
JumpBall,0,0,False,True,1.99
Inner Chains,0,0,False,True,0.0
SYMMETRY,0,0,False,True,0.0
Bridge to Nowhere,0,0,True,True,0.0
Octave,0,0,False,True,4.99
Arizona Rose and the Pirates Riddles,0,0,False,True,9.99
Ballistic Protection,0,105,False,True,0.99
Supa Kila Monsta Hunta,0,0,False,True,4.99
Doodle God: 8-bit Mania,0,0,False,True,0.0
Feel The Snow,0,101,False,True,8.99
Raging Titan,0,0,False,True,4.99
A-Escape VR,0,0,False,True,0.0
Chicken Chase,0,0,False,True,2.99
Remind Yourself,0,0,False,True,15.99
Shatter Quest,0,0,False,True,14.99
Party Golf,0,0,False,True,0.0
Help Me Doctor,0,0,False,True,3.99
Sleeping Valley,0,0,False,True,3.99
Staircase: VR,0,0,False,True,0.0
TURGUL: RAPID FIGHTING,0,0,False,True,0.0
Train Mechanic Simulator 2017,0,0,False,True,0.0
City Climber,0,0,False,True,0.0
Plenty: Skyhearth,0,0,True,True,0.0
Future Unfolding,0,0,False,True,0.0
TV Trouble,0,0,True,True,0.0
